ticker,date,year,market_cap,gross_profit_electric,gross_profit,gross_profit_non_electric,gross_profit_electric_fraction,emissions_co2_historical,emissions_co2_irp,emissions_co2_irp_future,emissions_co2_target,emissions_co2_target_future,emissions_co2_1point5c,emissions_co2_1point5c_historical,emissions_co2_1point5c_future,emissions_co2_historical_social_cost,emissions_co2_irp_social_cost,emissions_co2_irp_social_cost_future,emissions_co2_target_social_cost,emissions_co2_1point5c_social_cost,emissions_co2_1point5c_historical_social_cost,emissions_co2_1point5c_future_social_cost,emissions_co2_irp_above_1point5c,emissions_co2_irp_above_1point5c_historical,emissions_co2_irp_above_1point5c_future,market_cap_electric,market_cap_non_electric,carbon_adjustment_historical,carbon_adjustment_future,carbon_adjustment,index_value,market_cap_total,market_cap_electric_total,index_value_total,market_cap_weighting,market_cap_electric_weighting,index_weighting,performance
NEE,2022-04-29,2022.0,140193480000.0,10220380252.0,12542000000.0,2321619748.0,0.8148923817572955,884.735313535779,1343.850657950357,459.1153444145779,1085.6507963810718,200.91548284529267,1153.6891538607174,920.7765011434792,232.91265271723813,58951165534.86915,77882797330.471,18931631795.601845,67498799582.43568,71408908232.56961,61135326742.41419,10273581490.155413,190.1615040896395,-36.04118760770018,226.2026916973398,114242598824.04378,25950881175.956226,-2184161207.545044,8658050305.446432,6473889097.901382,107768709726.1424,2304165108800.0,715541135876.8317,510888988829.68134,0.060843504427949696,0.15965902321471664,0.21094349669389725,0.8383898004958092
SO,2022-04-29,2022.0,78453910000.0,10184027434.0,16149000000.0,5964972566.0,0.6306289822280018,1568.8186825939376,2382.428546360023,813.6098637660855,2426.8689712240307,858.0502886300931,2026.803082376917,1643.9897745353908,382.8133078415263,104882593296.41771,138253335343.55478,33370742047.137054,140189092612.45242,126169991660.52719,109284418173.02556,16885573487.501629,355.6254639831061,-75.17109194145314,430.7965559245592,49475309415.107254,28978600584.89275,-4401824876.607849,16485168559.635426,12083343683.027588,37391965732.079666,2304165108800.0,715541135876.8317,510888988829.68134,0.03404873622136327,0.06914390652674313,0.07319000125200445,1.0121362570679906
DUK,2022-04-29,2022.0,84823200000.0,12549004717.82,18137000000.0,5587995282.18,0.6919007949396262,1858.9293091858342,2779.540622051729,920.611312865895,2692.929673979684,834.0003647938499,2173.94263408059,1758.894043467855,415.048590612735,123555809069.96642,161603923683.33813,38048114613.371704,158310905569.33246,135447780452.57521,117140335716.15407,18307444736.42114,605.597987971139,100.0352657179792,505.56272225316,58689239509.3229,26133960490.6771,6415473353.812347,19740669876.950565,26156143230.762924,32533096278.559975,2304165108800.0,715541135876.8317,510888988829.68134,0.03681298691488979,0.0820207763979977,0.06367938434743944,0.9865663621708759
XEL,2022-04-29,2022.0,39926700000.0,5359855843.0,7579000000.0,2219144157.0,0.7071982904077055,934.4666983040145,1265.6440913965525,331.17739309253795,1180.7325271865154,246.265828882501,1190.9699227385825,958.0123497229999,232.9575730155825,62322910252.18584,76321065829.03392,13998155576.84808,72839760795.94374,73788974364.85493,63513411478.0677,10275562886.787237,74.67416865797009,-23.54565141898547,98.21982007695544,28236093981.621338,11690606018.378664,-1190501225.8818665,3722592690.0608425,2532091464.1789856,25704002517.442352,2304165108800.0,715541135876.8317,510888988829.68134,0.017328055115283673,0.03946117499872391,0.050312304785279836,1.0151032284882915
BRK-B,2022-04-29,2022.0,714257651000.0,6105699033.0,139321000000.0,133215300967.0,0.043824685675526304,1294.7635160257921,1858.5050294123585,563.7415133865663,1830.6615822919985,535.8980662662065,1661.6695031498316,1335.7440904671043,325.9254126827273,85743413583.34886,109383410496.9916,23639996913.642727,108116457030.19225,102882014925.54713,88505718713.87846,14376296211.668673,196.83552626252686,-40.98057444131223,237.81610070383903,31302117046.414764,682955533953.5852,-2762305130.529602,9263700701.974054,6501395571.444458,24800721474.970306,2304165108800.0,715541135876.8317,510888988829.68134,0.3099854469074842,0.04374607618897664,0.048544247414262234,0.9157133106143694
SRE,2022-04-29,2022.0,51221150200.0,4820426066.7775,9639000000.0,4818573933.2225,0.5000960749846975,62.18366562636597,78.64633459673774,16.46266897037177,75.90165912556226,13.717993499196293,45.94985811703568,41.475442029642686,4.474416087392994,4097478618.384418,4781120849.967213,683642231.5827951,4673842344.5642605,2996752846.1092505,2799390110.5154014,197362735.5938491,32.69647647970206,20.708223596723286,11.988252882978776,25615496171.221657,25605654028.778343,1298088507.8690166,486279495.9889461,1784368003.8579621,23831128167.363693,2304165108800.0,715541135876.8317,510888988829.68134,0.022229808968279956,0.035798775062501696,0.04664639224649338,0.9597906246342953
NGG,2022-04-29,2022.0,43557120000.0,1848897885.0,3141092900.0000014,1292195015.0000014,0.5886161103353547,43.87688195572058,82.23791848229156,38.361036526570985,74.29119693800061,30.41431498228003,36.36205882763876,29.29895533070573,7.063103496933034,2791917274.729097,4377562689.942288,1585645415.213192,4072314708.3768263,2284173302.0453286,1972625739.0314937,311547563.0138349,45.8758596546528,14.577926625014847,31.29793302963795,25638422551.810284,17918697448.189716,819291535.6976032,1274097852.199357,2093389387.8969598,23545033163.913322,2304165108800.0,715541135876.8317,510888988829.68134,0.018903645330644023,0.03583081568104773,0.046086397786433204,1.0184237461617196
D,2022-04-29,2022.0,67924479999.99999,6529793842.0,10443000000.0,3913206158.0,0.6252795022503113,777.0676655074866,1260.9098012740606,483.84213576657385,1146.6751042621654,369.6074387546788,837.1783498594941,661.2916853975648,175.88666446192929,50830387319.36284,70648837368.0772,19818450048.714348,66235183094.59588,51098614392.57177,43340401348.753235,7758213043.818531,423.73145141456644,115.77598010992176,307.95547130464456,42471785045.011215,25452694954.988773,7489985970.609604,12060237004.895817,19550222975.505424,22921562069.50579,2304165108800.0,715541135876.8317,510888988829.68134,0.029478998592845976,0.05935617522948676,0.044866032681607305,0.9608096975403082
ES,2022-04-29,2022.0,30210783000.0,4377450118.0,6490741000.0,2113290882.0,0.6744145418835846,166.92476855556018,205.20496321600646,38.280194660446284,211.32823611246585,44.40346755690566,230.58248482204922,194.82251421292847,35.75997060912076,11772643382.817337,13354963086.04911,1582319703.2317724,13591778215.647633,14894209718.3168,13316867449.219994,1577342269.0968053,-25.377521606042762,-27.89774565736829,2.5202240513255276,20374591376.889385,9836191623.110613,-1544224066.4026566,4977434.134967089,-1539246632.2676888,21913838009.157074,2304165108800.0,715541135876.8317,510888988829.68134,0.013111379425293727,0.02847438163275148,0.042893541431292516,0.99104206809432
EIX,2022-04-29,2022.0,26277780000.0,6232626466.0,9365000000.0,3132373534.0,0.6655233813134009,336.0328923960245,436.6246091637592,100.59171676773467,416.1220185142619,80.08912611823737,443.03228426910493,376.71933602859156,66.31294824051338,22891306005.410877,27068411130.608234,4177105125.197356,26256263654.55243,28215958468.529,25290950017.277306,2925008451.2516932,-6.4076751053457315,-40.686443632567034,34.27876852722129,17488476999.009663,8789303000.99034,-2399644011.8664284,1252096673.945663,-1147547337.920765,18636024336.930428,2304165108800.0,715541135876.8317,510888988829.68134,0.011404469193479526,0.024440910692827042,0.036477639456706415,0.9813124108416548
AEP,2022-04-29,2022.0,50314036100.0,7940239671.1706,11325700000.0,3385460328.8294,0.7010815818157465,1255.3893582632143,1739.9224597445584,484.53310148134426,1784.6803488451778,529.2909905819637,1380.6304638661816,1134.4999079508584,246.1305559153231,83182522714.36104,103373089570.45654,20190566856.095516,105241579642.39566,86650798559.03049,75794186460.40327,10856612098.62721,359.29199587837684,120.88945031235585,238.40254556602116,35274244016.522575,15039792083.477425,7388336253.957764,9333954757.468306,16722291011.426056,18551953005.09652,2304165108800.0,715541135876.8317,510888988829.68134,0.021836124463408504,0.04929729717537084,0.0363130805531636,0.9933847854844114
PEG,2022-04-29,2022.0,34899660000.0,2575027018.0,6223000000.0,3647972982.0,0.41379190390486903,245.72060619371186,350.23543210556915,104.51482591185732,366.31809868883613,120.59749249512431,372.82119388708617,301.70724244914373,71.11395143794246,16982455028.939089,21302522081.077442,4320067052.138352,21922913452.835472,23532768994.00108,20395992324.029366,3136776669.971714,-22.58576178151702,-55.986636255431875,33.400874473914854,14441196757.032602,20458463242.9674,-3413537295.0902767,1183290382.1666384,-2230246912.9236374,16671443669.95624,2304165108800.0,715541135876.8317,510888988829.68134,0.01514633646118164,0.02018220341635035,0.03263222350543577,0.9951428571428571
WEC,2022-04-29,2022.0,31635810000.0,2542003967.5,5005000000.0,2462996032.5,0.5078929005994006,373.54875448729285,519.7125207742212,146.16376628692828,487.57635788311507,114.0276033958222,487.9118369488457,408.0888742448861,79.82296270395956,25422484062.836567,31447282121.36352,6024798058.526956,30264730457.8132,31163916690.878914,27642992848.581917,3520923842.2969995,31.800683825375472,-34.54011975759323,66.34080358296872,16067603303.711525,15568206696.288475,-2220508785.74535,2503874216.229956,283365430.4846077,15784237873.226917,2304165108800.0,715541135876.8317,510888988829.68134,0.013729836407633046,0.02245517762444519,0.030895631376563138,1.002404568680493
ED,2022-04-29,2022.0,32931974000.000004,6006960633.0,10922000000.0,4915039367.0,0.549987239791247,126.3612637492305,216.9661471265235,90.604883377293,189.1078159757511,62.746552226520585,152.56522670646518,120.98713527693779,31.578091429527397,8392596410.152789,12131669259.69315,3739072849.540361,11058811775.179184,9541534954.244232,8148651863.437302,1392883090.8069308,64.40092042005833,5.3741284722927105,59.02679194776561,18112165481.13711,14819808518.86289,243944546.71548748,2346189758.73343,2590134305.4489174,15522031175.688194,2304165108800.0,715541135876.8317,510888988829.68134,0.01429236727621088,0.02531254259609026,0.03038239522688731,0.9795099281791297
FTS,2022-04-29,2022.0,29761011000.0,2429358006.128,4324458900.0,1895100893.8720002,0.5617715562351627,167.226920902073,232.87570177918238,65.64878087710937,234.61653491628604,67.38961401421305,198.07589450718876,163.14830114937877,34.92759335780999,11126484747.65752,13863069412.137821,2736584664.4803,13932902460.628485,12424794149.779867,10884167342.132357,1540626807.6475105,34.799807271993615,4.078619752694237,30.721187519299384,16718889464.601797,13042121535.398203,242317405.52516365,1195957856.8327894,1438275262.357954,15280614202.243843,2304165108800.0,715541135876.8317,510888988829.68134,0.012916179871979494,0.023365378489545948,0.029909852309105155,1.0109978974607796
EXC,2022-04-29,2022.0,45891180000.0,8783367816.0,18983000000.0,10199632184.0,0.4626965082442185,865.8575941540978,1203.2546255014336,337.3970313473358,1105.3155566410246,239.45796248692676,1004.5315695435899,835.9558487697147,168.5757207738751,59693520467.84538,73639756135.69235,13946235667.846968,69789178772.3019,65135536814.623764,57699803356.490715,7435733458.133047,198.7230559578437,29.901745384383048,168.82131057346072,21233688745.206913,24657491254.793087,1993717111.3546677,6510502209.713921,8504219321.068588,12729469424.138325,2304165108800.0,715541135876.8317,510888988829.68134,0.019916619614077893,0.029675007739683516,0.02491631196299288,0.9821541045559521
LNT,2022-04-29,2022.0,14755429000.0,1607546268.5,2232000000.0,624453731.5,0.7202268228046595,286.8200455924923,400.0162399826329,113.19619439014062,392.7916889910952,105.97164339860292,382.86279709545227,306.67315551151387,76.1896415839384,19084060514.46685,23777280512.104958,4693219997.638107,23504688842.05702,23592100418.12287,20231439318.836903,3360661099.2859693,17.15344288718063,-19.853109919021563,37.00655280620222,10627255747.789736,4128173252.210265,-1147378804.3700523,1332558898.352138,185180093.98208618,10442075653.80765,2304165108800.0,715541135876.8317,510888988829.68134,0.006403807150644933,0.014852054221546585,0.02043903055677091,0.9412612035851472
AEE,2022-04-29,2022.0,24061100000.0,3726112265.0,4765000000.0,1038887735.0,0.7819752917103883,587.2820625223638,866.1604116691873,278.8783491468234,873.5921768803748,286.31011435801094,663.7822795050869,542.4782873925382,121.30399211254863,38535694633.19626,50120431223.54239,11584736590.346127,50460841761.049545,41429824821.54284,36079207611.56933,5350617209.97351,202.3781321641004,44.80377512982568,157.57435703427475,18815185691.37282,5245914308.627177,2456487021.62693,6234119380.372617,8690606401.99955,10124579289.373272,2304165108800.0,715541135876.8317,510888988829.68134,0.01044243743996754,0.026295044055456705,0.01981757193977922,0.9908276450511946
PCG,2022-04-29,2022.0,26995100000.0,6711958738.0,16261000000.0,9549041262.0,0.4127642050304409,208.51978419986884,304.30847669712085,95.78869249725201,277.31248223405845,68.7926980341896,211.55129360791562,184.09707487722648,27.454218730689156,14075214908.494383,18010984613.630444,3935769705.1360607,16962001658.583036,13728940331.91119,12517957802.247137,1210982529.6640532,92.75718308920523,24.422709322642362,68.33447376656287,11142610991.217257,15852489008.782743,1557257106.2472458,2724787175.4720078,4282044281.7192535,6860566709.498003,2304165108800.0,715541135876.8317,510888988829.68134,0.011715783689676188,0.015572285690553602,0.013428683842284099,1.059463986599665
DTE,2022-04-29,2022.0,25421760000.0,3359273678.0,5756000000.0,2396726322.0,0.583612522237665,607.2125179033189,814.537871740713,207.32535383739398,789.587107737149,182.37458983383,632.1629358223021,523.140829615306,109.0221062069961,40094165685.806885,48851476878.657684,8757311192.850803,47902272125.92943,39755172691.21187,34946299153.0889,4808873538.122975,182.37493591841087,84.07168828801298,98.30324763039788,14836457473.320583,10585302526.679417,5147866532.717987,3948437654.727828,9096304187.445816,5740153285.874767,2304165108800.0,715541135876.8317,510888988829.68134,0.01103295935821177,0.02073459753664593,0.011235617543889565,0.9911504424778761
ETR,2022-04-29,2022.0,24232146200.0,5904246344.0,8013123000.0,2108876656.0,0.736822128401124,777.4920278454503,1272.8490132383924,495.3569853929421,1128.60094076221,351.1089129167598,965.4727471957763,741.6723865220526,223.80036067372365,49985814603.26361,70491904558.48944,20506089955.22583,64820425493.05903,57801241814.453926,47929595873.00738,9871645941.446547,307.3762660426162,35.819641323397605,271.55662471921846,17854781538.81121,6377364661.18879,2056218730.2562332,10634444013.779284,12690662744.035515,5164118794.775696,2304165108800.0,715541135876.8317,510888988829.68134,0.010516670922345494,0.024952837291362395,0.010108103536553798,1.0179871514261538
CNP,2022-04-29,2022.0,19314910000.0,2027845639.0,6017000000.0,3989154361.0,0.3370193849094233,92.33912401732097,117.27298980605183,24.93386578873086,121.20898918982144,28.869865172500464,87.45824503562169,72.52594027515211,14.932304760469567,6047419145.984438,7107808917.18465,1060389771.2002132,7297625312.048783,5502798286.329783,4844146864.851358,658651421.4784253,29.81474477043014,19.81318374216886,10.001561028261293,6509499087.7808695,12805410912.219131,1203272281.1330795,401738349.7217879,1605010630.854867,4904488456.9260025,2304165108800.0,715541135876.8317,510888988829.68134,0.008382606752542628,0.009097309380828344,0.009599910282194488,0.9990208877284595
AGR,2022-04-29,2022.0,17168518499.999998,1504096048.0,5255000000.0,3750903952.0,0.28622189305423407,72.78958177427899,110.63035529621799,37.84077352193899,116.66115756508405,43.87157579080506,101.00936173560788,79.21338885822692,21.795972877380958,4940627374.801155,6504655389.220509,1564028014.4193535,6738293698.9349785,6259110266.855185,5297708209.471731,961402057.383453,9.620993560610103,-6.423807083947935,16.044800644558034,4914005866.006639,12254512633.993359,-357080834.6705761,602625957.0359005,245545122.36532402,4668460743.6413145,2304165108800.0,715541135876.8317,510888988829.68134,0.007451079974447358,0.006867537894917759,0.009137916153439885,0.9488660644095127
CMS,2022-04-29,2022.0,19913231000.0,2141361306.0,4259000000.0,2117638694.0,0.5027849978868278,388.44145069252033,554.4155686740446,165.9741179815243,542.1579546622286,153.7165039697082,431.02310009271025,350.09999679115583,80.92310330155445,25798970222.039093,32721031797.923172,6922061575.884079,32330664637.098164,26930074857.844315,23360624737.785408,3569450120.058907,123.39246858133436,38.3414539013645,85.05101467996985,10012073806.254915,9901157193.745085,2438345484.253685,3352611455.825172,5790956940.078857,4221116866.176058,2304165108800.0,715541135876.8317,510888988829.68134,0.008642276078197682,0.01399231058041969,0.00826229759980848,0.9821275378896197
IDA,2022-04-29,2022.0,5328418800.0,621295342.0,933687000.0,312391658.0,0.6654214335210836,108.23750688349449,155.32019201290439,47.082685129409896,136.35311508731988,28.115608203825392,154.60214223465346,122.57098060527663,32.03116162937683,7152371910.091968,9132374046.653524,1980002136.5615573,8375653030.864463,9495487090.097002,8082619453.30422,1412867636.7927818,0.7180497782509292,-14.333473721782141,15.051523500033063,3545644076.2966924,1782774723.7033079,-930247543.2122526,567134499.7687755,-363113043.44347763,3908757119.74017,2304165108800.0,715541135876.8317,510888988829.68134,0.002312516051757688,0.004955192508886051,0.007650893257054049,0.911754507628294
NI,2022-04-29,2022.0,12853568000.0,906520513.0,3507300000.0,2600779487.0,0.25846677301628035,255.93928178178308,313.1741494966183,57.23486771483523,298.99883950312403,43.05955772134095,314.37307878560915,256.70464827471875,57.66843051089041,17080144280.6824,19461303970.960793,2381159690.2783933,18970623066.835575,19639238764.857418,17095532730.208193,2543706034.6492233,-1.1989292889908256,-0.7653664929356694,-0.43356279605517756,3322220242.7053246,9531347757.294674,-15388449.525793076,-162546344.37083006,-177934793.89662552,3500155036.60195,2304165108800.0,715541135876.8317,510888988829.68134,0.005578405796924027,0.004642947939861264,0.006851106821894769,0.9157232704402516
PPL,2022-04-29,2022.0,20841369000.0,3645616742.9974003,4321000000.0,675383257.0025997,0.8436974642437862,769.5864151790126,1160.0373303599818,390.45091518096916,1079.7369963221256,310.15058114311296,821.3207014268622,682.8945490535223,138.42615237334,51636160213.00733,67767663823.83985,16131503610.832521,64653635275.209,52544722719.058586,46438861400.72701,6105861318.331569,338.7166289331195,86.69186612549038,252.02476280762917,17583810176.669056,3257558823.3309455,5197298812.280319,10025642292.500954,15222941104.781265,2360869071.8877907,2304165108800.0,715541135876.8317,510888988829.68134,0.009045084885802347,0.024574142973795166,0.004621099932679994,0.9912464985827866
