year,utility_id_irp,target_type,net_generation_mwh,net_generation_mwh_1point5c,emissions_co2_historical,emissions_co2_irp,emissions_co2_1point5c,emissions_co2_target,emissions_co2_target_all_years,ticker,parent_name,fraction_owned_utility,utility_name_irp
2010,15248,Utility/Parent,18614500.656834573,18614500.656834573,7.421195698081393,,7.244700700495376,0.0,,POR,Portland General Electric Co.,1.0,Portland General Electric Co.
2011,15248,Utility/Parent,19045481.351071928,19045481.351071928,6.45938368048851,,7.11493292861628,0.0,,POR,Portland General Electric Co.,1.0,Portland General Electric Co.
2012,15248,Utility/Parent,19179526.86398686,19179526.86398686,5.956189872838359,,6.782274681911727,0.0,,POR,Portland General Electric Co.,1.0,Portland General Electric Co.
2013,15248,Utility/Parent,19598622.311100658,19598622.311100658,6.632036477621627,,6.9853185187926785,0.0,,POR,Portland General Electric Co.,1.0,Portland General Electric Co.
2014,15248,Utility/Parent,18684055.0696147,18684055.0696147,6.212873918463826,,6.614315236627438,0.0,,POR,Portland General Electric Co.,1.0,Portland General Electric Co.
2015,15248,Utility/Parent,18831871.598294944,18831871.598294944,6.552444563700485,,6.246567052620252,0.0,,POR,Portland General Electric Co.,1.0,Portland General Electric Co.
2016,15248,Utility/Parent,18336650.214983076,18336650.214983076,6.271634208026036,,5.795438666375368,0.0,,POR,Portland General Electric Co.,1.0,Portland General Electric Co.
2017,15248,Utility/Parent,18908783.32749172,18908783.32749172,6.473566096265366,,5.809249245294813,0.0,,POR,Portland General Electric Co.,1.0,Portland General Electric Co.
2018,15248,Utility/Parent,18034140.764841482,18034140.764841482,6.131310236406734,,5.394166878039319,0.0,,POR,Portland General Electric Co.,1.0,Portland General Electric Co.
2019,15248,Utility/Parent,18152465.29908054,18152465.29908054,7.123669221625456,,5.02986141544549,0.0,,POR,Portland General Electric Co.,1.0,Portland General Electric Co.
2020,15248,Utility/Parent,18096149.80628919,18096149.80628919,5.82892116099366,,4.664798219071527,0.0,,POR,Portland General Electric Co.,1.0,Portland General Electric Co.
2021,15248,Utility/Parent,19031477.08800119,19031477.08800119,5.286008956874614,,5.098813833629954,0.0,,POR,Portland General Electric Co.,1.0,Portland General Electric Co.
2022,15248,Utility/Parent,19337124.06194397,19445782.65444363,,5.493189449215818,4.464365935268384,0.0,4.867287629599736,POR,Portland General Electric Co.,1.0,Portland General Electric Co.
2023,15248,Utility/Parent,19647679.749606058,19636192.92150659,,5.476168094430137,3.943129870378305,0.0,4.448566302324857,POR,Portland General Electric Co.,1.0,Portland General Electric Co.
2024,15248,Utility/Parent,19963222.98530426,19937876.56307589,,5.398504052962947,3.5020319972174314,0.0,4.029844975049979,POR,Portland General Electric Co.,1.0,Portland General Electric Co.
2025,15248,Utility/Parent,20283833.869440533,20413245.639899537,,5.335766596063014,3.1186678106586068,0.0,3.611123647775101,POR,Portland General Electric Co.,1.0,Portland General Electric Co.
2026,15248,Utility/Parent,20609593.78883541,21130346.69899072,,5.266349677927043,2.7773056673427465,0.0,3.1924023205002228,POR,Portland General Electric Co.,1.0,Portland General Electric Co.
2027,15248,Utility/Parent,20940585.43738796,22172779.736571852,,5.172588251988261,2.4671977614586806,0.0,2.7736809932253443,POR,Portland General Electric Co.,1.0,Portland General Electric Co.
2028,15248,Utility/Parent,21276892.837067578,23634415.10111081,,5.115636199205824,2.1811451219500806,0.0,2.3549596659504664,POR,Portland General Electric Co.,1.0,Portland General Electric Co.
2029,15248,Utility/Parent,21618601.359242912,25603512.826895826,,3.926757477397619,1.9147180899315592,0.0,1.9362383386755881,POR,Portland General Electric Co.,1.0,Portland General Electric Co.
2030,15248,Utility/Parent,21965797.7463533,28133229.965832118,,3.848729368434814,1.6657294632067028,1.5175170114007097,1.5175170114007097,POR,Portland General Electric Co.,1.0,Portland General Electric Co.
2031,15248,Utility/Parent,22318570.133928243,31202142.300077774,,3.8577410016039027,1.4336930850782823,0.0,1.3657653102606386,POR,Portland General Electric Co.,1.0,Portland General Electric Co.
2032,15248,Utility/Parent,22677008.07296062,34681359.0257469,,3.8708528581123187,1.219209677629627,0.0,1.2140136091205678,POR,Portland General Electric Co.,1.0,Portland General Electric Co.
2033,15248,Utility/Parent,23041202.552639045,38334892.02343947,,3.87306527381894,1.0233553902306407,0.0,1.062261907980497,POR,Portland General Electric Co.,1.0,Portland General Electric Co.
2034,15248,Utility/Parent,23411246.023445476,41869773.76838073,,3.8794587735379142,0.8471719257149889,0.0,0.9105102068404258,POR,Portland General Electric Co.,1.0,Portland General Electric Co.
2035,15248,Utility/Parent,23787232.42062363,45018711.75245904,,3.8850578620065512,0.6913155170599266,0.7587585057003549,0.7587585057003549,POR,Portland General Electric Co.,1.0,Portland General Electric Co.
2036,15248,Utility/Parent,24169257.18802443,47610117.230267584,,3.8953571852200755,0.5558709509349039,0.0,0.6070068045602839,POR,Portland General Electric Co.,1.0,Portland General Electric Co.
2037,15248,Utility/Parent,24557417.302334316,49590326.53208051,,3.8940180850787156,0.44030421891752586,0.0,0.4552551034202129,POR,Portland General Electric Co.,1.0,Portland General Electric Co.
2038,15248,Utility/Parent,24951811.297692724,50999817.6541708,,3.8974483925646366,0.3435151882493607,0.0,0.30350340228014194,POR,Portland General Electric Co.,1.0,Portland General Electric Co.
2039,15248,Utility/Parent,25352539.29070486,51930306.243080035,,1.7932233150495598,0.263952121201285,0.0,0.15175170114007097,POR,Portland General Electric Co.,1.0,Portland General Electric Co.
2040,15248,Utility/Parent,25759703.00585627,52487244.52740705,,1.779594253071689,0.19975547021435133,0.0,0.0,POR,Portland General Electric Co.,1.0,Portland General Electric Co.
2041,15248,Utility/Parent,26173405.80133549,52767292.77660583,,1.7658334484979008,0.14890570643124465,0.0,0.0,POR,Portland General Electric Co.,1.0,Portland General Electric Co.
2042,15248,Utility/Parent,26593752.695271455,52849157.11702758,,1.7520396771495805,0.10935723681048871,0.0,0.0,POR,Portland General Electric Co.,1.0,Portland General Electric Co.
2043,15248,Utility/Parent,27020850.39239225,52792571.969578095,,1.7381951826296707,0.07914744044737256,0.0,0.0,POR,Portland General Electric Co.,1.0,Portland General Electric Co.
2044,15248,Utility/Parent,27454807.31111205,52640940.310380585,,1.7245170901741398,0.056475867008683615,0.0,0.0,POR,Portland General Electric Co.,1.0,Portland General Electric Co.
2045,15248,Utility/Parent,27895733.61105302,52424949.570175655,,1.7103962805426534,0.03975347236776441,0.0,0.0,POR,Portland General Electric Co.,1.0,Portland General Electric Co.
2046,15248,Utility/Parent,28343741.221009262,52165928.2095841,,1.6964617213676583,0.027625158913604998,0.0,0.0,POR,Portland General Electric Co.,1.0,Portland General Electric Co.
2047,15248,Utility/Parent,28798943.867359854,51878539.808752924,,1.6825161762196512,0.018970788007485917,0.0,0.0,POR,Portland General Electric Co.,1.0,Portland General Electric Co.
2048,15248,Utility/Parent,29261457.102938205,51572793.779068075,,1.668928603530549,0.012890693306272568,0.0,0.0,POR,Portland General Electric Co.,1.0,Portland General Electric Co.
2049,15248,Utility/Parent,29731398.336365037,51255488.461674854,,1.6546266216157566,0.008681398238969825,0.0,0.0,POR,Portland General Electric Co.,1.0,Portland General Electric Co.
2050,15248,Utility/Parent,30208886.861852467,50931223.084564984,,1.6406987709275038,0.0058065341758134015,0.0,0.0,POR,Portland General Electric Co.,1.0,Portland General Electric Co.
2005,10171 and 11249,Utility/Parent,33752390.89561264,33752390.89561264,32.33671745808821,,32.33671745808821,0.0,,PPL,PPL Corp.,1.0,Louisville Gas & Electric Co. and Kentucky Utilities Co.
2006,10171 and 11249,Utility/Parent,33379520.553539522,33379520.553539522,32.35486782401411,,31.035219577927027,0.0,,PPL,PPL Corp.,1.0,Louisville Gas & Electric Co. and Kentucky Utilities Co.
2007,10171 and 11249,Utility/Parent,35190597.96790081,35190597.96790081,34.27658199252852,,32.87114657769252,0.0,,PPL,PPL Corp.,1.0,Louisville Gas & Electric Co. and Kentucky Utilities Co.
2008,10171 and 11249,Utility/Parent,33971880.94355444,33971880.94355444,33.24058241386179,,31.266309532817605,0.0,,PPL,PPL Corp.,1.0,Louisville Gas & Electric Co. and Kentucky Utilities Co.
2009,10171 and 11249,Utility/Parent,32476061.666894563,32476061.666894563,31.85541138147095,,28.445764828934927,0.0,,PPL,PPL Corp.,1.0,Louisville Gas & Electric Co. and Kentucky Utilities Co.
2010,10171 and 11249,Utility/Parent,35240298.2065239,35240298.2065239,34.54099926322376,,31.273188023065057,0.0,,PPL,PPL Corp.,1.0,Louisville Gas & Electric Co. and Kentucky Utilities Co.
2011,10171 and 11249,Utility/Parent,33675962.56055094,33675962.56055094,32.85264046560478,,28.685498303231938,0.0,,PPL,PPL Corp.,1.0,Louisville Gas & Electric Co. and Kentucky Utilities Co.
2012,10171 and 11249,Utility/Parent,33631868.744539715,33631868.744539715,32.95205471989172,,27.117647319452836,0.0,,PPL,PPL Corp.,1.0,Louisville Gas & Electric Co. and Kentucky Utilities Co.
2013,10171 and 11249,Utility/Parent,34101684.770760976,34101684.770760976,33.827904582082084,,27.714052122739368,0.0,,PPL,PPL Corp.,1.0,Louisville Gas & Electric Co. and Kentucky Utilities Co.
2014,10171 and 11249,Utility/Parent,34448833.55411645,34448833.55411645,33.738947799561366,,27.80685008289943,0.0,,PPL,PPL Corp.,1.0,Louisville Gas & Electric Co. and Kentucky Utilities Co.
2015,10171 and 11249,Utility/Parent,33227363.228296205,33227363.228296205,30.68425640290604,,25.130858470337934,0.0,,PPL,PPL Corp.,1.0,Louisville Gas & Electric Co. and Kentucky Utilities Co.
2016,10171 and 11249,Utility/Parent,33166029.436670717,33166029.436670717,29.212768465686906,,23.90139882981612,0.0,,PPL,PPL Corp.,1.0,Louisville Gas & Electric Co. and Kentucky Utilities Co.
2017,10171 and 11249,Utility/Parent,32092747.11233923,32092747.11233923,29.300490296149516,,22.481580632190237,0.0,,PPL,PPL Corp.,1.0,Louisville Gas & Electric Co. and Kentucky Utilities Co.
2018,10171 and 11249,Utility/Parent,33798301.15509302,33798301.15509302,30.408822962470936,,23.050869796732783,0.0,,PPL,PPL Corp.,1.0,Louisville Gas & Electric Co. and Kentucky Utilities Co.
2019,10171 and 11249,Utility/Parent,32799782.319017228,32799782.319017228,28.905606379523434,,20.72310794044397,0.0,,PPL,PPL Corp.,1.0,Louisville Gas & Electric Co. and Kentucky Utilities Co.
2020,10171 and 11249,Utility/Parent,30719552.542110708,30719552.542110708,26.831667359394825,,18.056147290252703,0.0,,PPL,PPL Corp.,1.0,Louisville Gas & Electric Co. and Kentucky Utilities Co.
2021,10171 and 11249,Utility/Parent,31978720.414071105,31978720.414071105,27.411616406288875,,19.535353056845217,0.0,,PPL,PPL Corp.,1.0,Louisville Gas & Electric Co. and Kentucky Utilities Co.
2022,10171 and 11249,Utility/Parent,31910543.104993835,32674880.875710167,,27.45842929859092,17.104559524255496,0.0,26.73146459259599,PPL,PPL Corp.,1.0,Louisville Gas & Electric Co. and Kentucky Utilities Co.
2023,10171 and 11249,Utility/Parent,31842511.14711926,32994828.542736705,,27.170305103026248,15.107520431275072,0.0,25.569809154442495,PPL,PPL Corp.,1.0,Louisville Gas & Electric Co. and Kentucky Utilities Co.
2024,10171 and 11249,Utility/Parent,31774624.230564635,33501749.617892023,,26.851681077533005,13.41751899839542,0.0,24.408153716288993,PPL,PPL Corp.,1.0,Louisville Gas & Electric Co. and Kentucky Utilities Co.
2025,10171 and 11249,Utility/Parent,31706882.04610787,34300515.51141391,,26.44772345587684,11.948715669201265,0.0,23.246498278135498,PPL,PPL Corp.,1.0,Louisville Gas & Electric Co. and Kentucky Utilities Co.
2026,10171 and 11249,Utility/Parent,31639284.28518611,35505465.29914054,,26.21537501990095,10.640836972800777,0.0,22.084842839982,PPL,PPL Corp.,1.0,Louisville Gas & Electric Co. and Kentucky Utilities Co.
2027,10171 and 11249,Utility/Parent,31571830.639894355,37257072.62341991,,25.971430281601485,9.452704276680883,0.0,20.923187401828503,PPL,PPL Corp.,1.0,Louisville Gas & Electric Co. and Kentucky Utilities Co.
2028,10171 and 11249,Utility/Parent,31504520.802984048,39713068.46934294,,24.57823452715082,8.356735785188686,0.0,19.761531963675,PPL,PPL Corp.,1.0,Louisville Gas & Electric Co. and Kentucky Utilities Co.
2029,10171 and 11249,Utility/Parent,31437354.467861664,43021756.772919886,,24.281700565182803,7.335959913741766,0.0,18.599876525521505,PPL,PPL Corp.,1.0,Louisville Gas & Electric Co. and Kentucky Utilities Co.
2030,10171 and 11249,Utility/Parent,31370331.328587335,47272457.69007208,,23.982051494033684,6.381996719767635,0.0,17.438221087368007,PPL,PPL Corp.,1.0,Louisville Gas & Electric Co. and Kentucky Utilities Co.
2031,10171 and 11249,Utility/Parent,31303451.079873424,52429171.961819835,,23.678448624015235,5.492983565595803,0.0,16.27656564921451,PPL,PPL Corp.,1.0,Louisville Gas & Electric Co. and Kentucky Utilities Co.
2032,10171 and 11249,Utility/Parent,31236713.417083185,58275323.49360396,,23.3786379736732,4.671222029273597,0.0,15.114910211061012,PPL,PPL Corp.,1.0,Louisville Gas & Electric Co. and Kentucky Utilities Co.
2033,10171 and 11249,Utility/Parent,31170118.0362293,64414379.8430691,,23.062177140014043,3.920835218364646,0.0,13.953254772907513,PPL,PPL Corp.,1.0,Louisville Gas & Electric Co. and Kentucky Utilities Co.
2034,10171 and 11249,Utility/Parent,31103664.6339726,70354065.68540183,,20.078927988166104,3.2458142636103267,0.0,12.791599334754014,PPL,PPL Corp.,1.0,Louisville Gas & Electric Co. and Kentucky Utilities Co.
2035,10171 and 11249,Utility/Parent,31037352.907620557,75645247.60094409,,19.475258491261442,2.648673424859406,11.629943896600516,11.629943896600516,PPL,PPL Corp.,1.0,Louisville Gas & Electric Co. and Kentucky Utilities Co.
2036,10171 and 11249,Utility/Parent,30971182.55512602,79999603.85354304,,19.011507321823572,2.1297375497286564,0.0,10.854614303493815,PPL,PPL Corp.,1.0,Louisville Gas & Electric Co. and Kentucky Utilities Co.
2037,10171 and 11249,Utility/Parent,30905153.27508577,83326963.01390706,,18.69164916693167,1.6869606637214178,0.0,10.079284710387116,PPL,PPL Corp.,1.0,Louisville Gas & Electric Co. and Kentucky Utilities Co.
2038,10171 and 11249,Utility/Parent,30839264.766739175,85695340.53452833,,18.37818878198904,1.3161277704588061,0.0,9.303955117280413,PPL,PPL Corp.,1.0,Louisville Gas & Electric Co. and Kentucky Utilities Co.
2039,10171 and 11249,Utility/Parent,30773516.729966797,87258846.8401935,,18.06862206459858,1.0112936157348096,0.0,8.528625524173712,PPL,PPL Corp.,1.0,Louisville Gas & Electric Co. and Kentucky Utilities Co.
2040,10171 and 11249,Utility/Parent,30707908.865289055,88194674.02796417,,17.76888512360322,0.7653336173867241,7.7532959310670115,7.7532959310670115,PPL,PPL Corp.,1.0,Louisville Gas & Electric Co. and Kentucky Utilities Co.
2041,10171 and 11249,Utility/Parent,30642440.87386485,88665241.00614287,,17.46167672866062,0.5705102485066387,0.0,6.977966337960311,PPL,PPL Corp.,1.0,Louisville Gas & Electric Co. and Kentucky Utilities Co.
2042,10171 and 11249,Utility/Parent,30577112.457490183,88802798.21424207,,17.164511459393413,0.41898612110986333,0.0,6.202636744853609,PPL,PPL Corp.,1.0,Louisville Gas & Electric Co. and Kentucky Utilities Co.
2043,10171 and 11249,Utility/Parent,30511923.318596818,88707717.80605784,,16.871668804873337,0.3032417427141679,0.0,5.427307151746907,PPL,PPL Corp.,1.0,Louisville Gas & Electric Co. and Kentucky Utilities Co.
2044,10171 and 11249,Utility/Parent,30446873.160250932,88452930.09762211,,16.591486259995207,0.21637895345957864,0.0,4.651977558640207,PPL,PPL Corp.,1.0,Louisville Gas & Electric Co. and Kentucky Utilities Co.
2045,10171 and 11249,Utility/Parent,30381961.686151754,88089999.38756196,,16.299224700925127,0.1523095651811515,0.0,3.8766479655335058,PPL,PPL Corp.,1.0,Louisville Gas & Electric Co. and Kentucky Utilities Co.
2046,10171 and 11249,Utility/Parent,30317188.600630194,87654764.03334703,,16.01973006335174,0.10584172127824634,0.0,3.101318372426804,PPL,PPL Corp.,1.0,Louisville Gas & Electric Co. and Kentucky Utilities Co.
2047,10171 and 11249,Utility/Parent,30252553.608647533,87171863.34844846,,15.744773415826703,0.07268377579280312,0.0,2.3259887793201033,PPL,PPL Corp.,1.0,Louisville Gas & Electric Co. and Kentucky Utilities Co.
2048,10171 and 11249,Utility/Parent,30188056.415794063,86658116.21490785,,15.484547405674162,0.04938878984453271,0.0,1.5506591862134023,PPL,PPL Corp.,1.0,Louisville Gas & Electric Co. and Kentucky Utilities Co.
2049,10171 and 11249,Utility/Parent,30123696.72828774,86124945.93159793,,15.2085746167699,0.03326149672434935,0.0,0.7753295931067012,PPL,PPL Corp.,1.0,Louisville Gas & Electric Co. and Kentucky Utilities Co.
2050,10171 and 11249,Utility/Parent,30059474.252972845,85580080.61259979,,14.947360893720205,0.022246879149223114,0.0,0.0,PPL,PPL Corp.,1.0,Louisville Gas & Electric Co. and Kentucky Utilities Co.
2005,13214,Utility/Parent,7122865.057437251,7122865.057437251,1.971504312180233,,1.9715043121802327,0.0,,PPL,PPL Corp.,1.0,The Narragansett Electric Co.
2006,13214,Utility/Parent,7153737.999999999,7153737.999999999,1.8819248681259093,,1.9215840405449887,0.0,,PPL,PPL Corp.,1.0,The Narragansett Electric Co.
2007,13214,Utility/Parent,7273393.0,7273393.0,2.013862407537014,,1.962803778438113,0.0,,PPL,PPL Corp.,1.0,The Narragansett Electric Co.
2008,13214,Utility/Parent,6699599.0,6699599.0,1.3745913376061516,,1.7813836559367604,0.0,,PPL,PPL Corp.,1.0,The Narragansett Electric Co.
2009,13214,Utility/Parent,5626333.0,5626333.0,1.1133253755359356,,1.423742060557069,0.0,,PPL,PPL Corp.,1.0,The Narragansett Electric Co.
2010,13214,Utility/Parent,5622215.000000001,5622215.000000001,0.7217640999231523,,1.4414236895792891,0.0,,PPL,PPL Corp.,1.0,The Narragansett Electric Co.
